id,loss
250000,7.235736951710122
250001,4.965313590939698
250002,7.027097561566361
250003,7.315833622543817
250004,8.031449706819176
250005,8.801237911950437
250006,9.14647982327429
250007,6.095963479551674
250008,6.844007638901513
250009,7.453202759093954
250010,5.728208480996416
250011,6.574788290592727
250012,6.200626837518275
250013,6.090046270635494
250014,9.111802349408402
250015,6.1515189204971055
250016,6.997918837387268
250017,6.794700822547891
250018,5.643183091087407
250019,6.231928546126002
250020,6.937599409588183
250021,7.153835389407328
250022,6.9736365716508555
250023,7.198125458317706
250024,5.953343992531621
250025,7.103021152718717
250026,8.43155329758876
250027,5.89047976389062
250028,7.102301593580486
250029,7.189339352181117
250030,6.6032115195551455
250031,7.342082886016794
250032,5.970932419813578
250033,5.667857498364844
250034,8.375355161392486
250035,7.323710270061492
250036,6.9747875493636
250037,8.098013565970803
250038,5.775347517431462
250039,6.488465309413626
250040,7.62995387257548
250041,6.563745209390297
250042,6.961938668460269
250043,8.389933139549301
250044,6.3858135362678725
250045,7.388891993926378
250046,7.018713697891198
250047,6.566970396769284
250048,8.87289525737929
250049,5.785204962587724
250050,6.5010201992981855
250051,7.932740688649419
250052,7.890869421784662
250053,7.684494903887234
250054,5.005921514145678
250055,6.662955915450496
250056,7.067725957846058
250057,7.784997851655482
250058,7.217561660790294
250059,7.226246267185173
250060,6.389519721646556
250061,7.2613575810347415
250062,6.70863546001763
250063,6.772562655973529
250064,6.647560053403192
250065,5.098378656205916
250066,5.508391952398854
250067,5.350908525298084
250068,6.494724415027615
250069,5.271990335609846
250070,5.775829023695721
250071,5.566328693109061
250072,7.08882483801357
250073,6.2939625388427505
250074,7.007953756172252
250075,6.261476455841915
250076,7.566838704096879
250077,4.773536655410797
250078,5.496223973892059
250079,6.5077997002491434
250080,6.284320393070166
250081,7.956828383708174
250082,9.315782261103582
250083,7.110208064260753
250084,6.4298369537974445
250085,7.921723403148871
250086,7.025617626198521
250087,6.84657661385351
250088,5.167707048021066
250089,7.329644243762942
250090,6.4664085569859475
250091,6.724421491491318
250092,7.84252704342853
250093,7.618623220398286
250094,6.985387379760551
250095,6.594159914500123
250096,6.244087588915533
250097,7.985588948494829
250098,6.493178397328455
250099,4.723250993726787
250100,6.302805769913678
250101,6.996558098204374
250102,6.954209644586491
250103,6.331467230128839
250104,6.591977264812306
250105,6.9095463053694814
250106,6.191473259271537
250107,8.42478149799723
250108,6.091444029321243
250109,6.8576564664697806
250110,6.663816495912826
250111,6.80655602253675
250112,6.7193400029107515
250113,6.724413930671387
250114,8.000512762184602
250115,6.263321117268001
250116,5.655796450665951
250117,9.835454564374569
250118,8.75650531866096
250119,6.504546256376924
250120,7.934437849058886
250121,7.44638959609087
250122,5.539892341713556
250123,6.140770842609507
250124,7.378806214778683
250125,8.562117518573249
250126,5.381468030581326
250127,6.015546332258352
250128,6.119272319625783
250129,6.7336885824148816
250130,5.9765648871414285
250131,8.219493732218195
250132,4.9227310830684505
250133,6.667822413444096
250134,5.3470043065814155
250135,7.164534260584386
250136,7.226386950824808
250137,6.521005069600689
250138,6.714701303895758
250139,5.176497290517504
250140,6.448904670873744
250141,6.824808041344584
250142,7.678233947813309
250143,6.166282410018331
250144,6.226565030758751
250145,7.703116365114281
250146,6.608351883209486
250147,7.222417752822436
250148,7.686459756765972
250149,6.956632665672322
250150,5.200219693994963
250151,6.452783383358126
250152,8.074273636267042
250153,7.291196762505127
250154,5.757917098747679
250155,6.514993772724296
250156,6.603685532298325
250157,6.21316377186873
250158,7.417970645697333
250159,5.433717765173092
250160,7.443003485104418
250161,5.832750476990891
250162,5.92535760656471
250163,5.960614113201547
250164,5.85630338356157
250165,8.30848372855947
250166,5.791112463805896
250167,5.926749795856994
250168,4.532463089105931
250169,7.258319058146277
250170,6.817193485215261
250171,6.238773529735145
250172,6.544732172486367
250173,6.28110539791631
250174,7.45024959576265
250175,5.796374989124729
250176,6.360407911149281
250177,5.732604636498766
250178,6.680566229726314
250179,7.709466076896134
250180,6.145927881855604
250181,6.591846452775798
250182,7.171539978129207
250183,7.20882073251865
250184,6.583025712244382
250185,6.779344172890264
250186,7.995458837784542
250187,6.479436193072083
250188,6.71802100019821
250189,7.062459435528431
250190,7.963620629316301
250191,6.517946133117311
250192,7.545785893546902
250193,7.327029226856646
250194,7.4225676769105755
250195,9.049425794318104
250196,6.5862162262918
250197,5.715484176710578
250198,5.7232586721885506
250199,8.605072052060962
250200,6.907183813683569
250201,7.104649857068391
250202,7.512259049606066
250203,6.32146970363558
250204,7.935949883472625
250205,5.332250630705448
250206,6.076545277228096
250207,5.6652087626004946
250208,8.159326736129497
250209,7.943206113713824
250210,7.296554344655424
250211,8.188619374470901
250212,7.880496420523896
250213,7.167309581300141
250214,6.055820214983896
250215,5.317438621677654
250216,6.605828557713828
250217,5.799681331945346
250218,6.838959279091026
250219,6.457008601257395
250220,6.658800732859886
250221,6.124883806506241
250222,6.897651427169471
250223,8.375253255274032
250224,5.1944834782898655
250225,6.427395089847013
250226,7.272875751884096
250227,5.715998953377888
250228,7.176175844569445
250229,6.136344872715875
250230,6.935671060700484
250231,5.602329201947089
250232,5.87920745190531
250233,6.808284655860594
250234,6.611700312877619
250235,7.5096300204818345
250236,4.606284859630283
250237,5.425685521413252
250238,7.33944109420984
250239,6.045222457748532
250240,7.579318440980143
250241,9.277581943982382
250242,7.226854090133608
250243,7.673218844153975
250244,5.884024437185235
250245,7.312257077245551
250246,5.319428269576799
250247,8.207143040791104
250248,6.737665459883073
250249,5.9172287018904886
250250,6.7468338259748055
250251,8.164471272828955
250252,7.169557758682106
250253,6.517204895151102
250254,6.162724015779349
250255,8.260847854440312
250256,5.104792690004294
250257,7.244397461561531
250258,6.068727250530449
250259,7.22423326803116
250260,7.232900932959745
250261,7.234339082360441
250262,6.551952760747716
250263,5.216164711909815
250264,6.9364558001914185
250265,7.659118429452931
250266,8.304012567108646
250267,7.718086779170848
250268,6.375934316776158
250269,5.645767390656282
250270,5.558023190290656
250271,6.3903052870923105
250272,7.706483494795164
250273,6.585672831226182
250274,6.905997359594039
250275,7.315365853670673
250276,6.8877731237139
250277,6.844236027749113
250278,5.7376580606660506
250279,6.4660830652379335
250280,6.03270353263437
250281,8.019445067446938
250282,5.827136302315481
250283,7.604236229823634
250284,7.2716660185883875
250285,8.192734804196267
250286,6.0035753867665385
250287,6.3087739347672915
250288,6.4960610052988965
250289,8.05206859691579
250290,6.308100537074388
250291,5.984046232110946
250292,6.772765591199363
250293,5.689131391394563
250294,8.147040680805087
250295,6.175627685425731
250296,6.837671289702981
250297,5.795849240107706
250298,6.5179682815826965
250299,7.088814623920941
250300,5.623957140607493
250301,6.399677128319184
250302,5.360361636168083
250303,7.415349431336433
250304,7.353982328694826
250305,8.14229402374172
250306,9.870091901233309
250307,6.691115506187143
250308,5.5296966023377445
250309,5.690594406522317
250310,7.183795269157363
250311,6.665203289029336
250312,6.832492722507026
250313,4.981174301793684
250314,6.917145796346843
250315,8.420301509581662
250316,7.185078017580932
250317,6.984402448116734
250318,5.647392369054985
250319,5.434633241420068
250320,7.687102760848848
250321,6.380973079788603
250322,7.756593731415514
250323,8.13331358856189
250324,6.860536674985886
250325,6.899345669888946
250326,6.16159452645915
250327,6.812251018707556
250328,8.666703585822114
250329,5.846832601101768
250330,5.6798580599543875
250331,6.353223407440362
250332,8.836111665403918
250333,6.584302455716135
250334,6.046420750916623
250335,8.515401468816954
250336,6.758410740301482
250337,6.469876731171249
250338,5.08699304133454
250339,6.074484461530042
250340,7.924998454387076
250341,8.34910677144968
250342,7.2153726869814285
250343,6.1996045216734
250344,6.2159608923918634
250345,7.409407797465052
250346,6.898085244044086
250347,5.483332309841633
250348,5.466124575546842
250349,6.467602511900819
250350,6.107555392948027
250351,6.204942304678156
250352,7.4109253332998275
250353,6.759551719050429
250354,5.997356941830864
250355,6.619825477091639
250356,4.94333492929879
250357,7.8966815428056005
